id,category
15397,2
15398,1
15399,1
15400,0
15401,2
15402,1
15403,1
15404,4
15405,0
15406,2
15407,1
15408,1
15409,3
15410,4
15411,3
15412,2
15413,0
15414,3
15415,1
15416,3
15417,4
15418,3
15419,3
15420,1
15421,1
15422,4
15423,2
15424,0
15425,1
15426,3
15427,3
15428,4
15429,2
15430,1
15431,0
15432,1
15433,3
15434,4
15435,0
15436,0
15437,2
15438,3
15439,0
15440,2
15441,4
15442,2
15443,1
15444,1
15445,1
15446,1
15447,0
15448,1
15449,0
15450,1
15451,2
15452,0
15453,4
15454,2
15455,3
15456,2
15457,3
15458,4
15459,0
15460,2
15461,4
15462,1
15463,1
15464,0
15465,3
15466,2
15467,2
15468,3
15469,2
15470,3
15471,0
15472,4
15473,2
15474,2
15475,4
15476,1
15477,3
15478,1
15479,1
15480,1
15481,2
15482,3
15483,1
15484,4
15485,3
15486,0
15487,1
15488,4
15489,0
15490,0
15491,4
15492,3
15493,2
15494,3
15495,0
15496,3
15497,4
15498,4
15499,3
15500,4
15501,1
15502,4
15503,2
15504,1
15505,0
15506,3
15507,4
15508,2
15509,1
15510,4
15511,2
15512,3
15513,3
15514,4
15515,4
15516,3
15517,3
15518,3
15519,3
15520,1
15521,4
15522,3
15523,0
15524,1
15525,3
15526,3
15527,3
15528,3
15529,3
15530,0
15531,0
15532,3
15533,4
15534,4
15535,1
15536,4
15537,3
15538,4
15539,2
15540,3
15541,1
15542,3
15543,0
15544,0
15545,2
15546,2
15547,4
15548,3
15549,3
15550,0
15551,2
15552,3
15553,3
15554,1
15555,1
15556,0
15557,1
15558,0
15559,1
15560,0
15561,0
15562,1
15563,4
15564,2
15565,4
15566,3
15567,2
15568,2
15569,1
15570,0
15571,1
15572,3
15573,4
15574,3
15575,1
15576,2
15577,3
15578,2
15579,4
15580,2
15581,1
15582,4
15583,0
15584,2
15585,2
15586,2
15587,0
15588,3
15589,2
15590,1
15591,4
15592,3
15593,3
15594,0
15595,2
15596,3
15597,4
15598,0
15599,0
15600,1
15601,3
15602,1
15603,1
15604,1
15605,0
15606,2
15607,0
15608,4
15609,2
15610,2
15611,2
15612,0
15613,0
15614,3
15615,1
15616,2
15617,3
15618,1
15619,1
15620,0
15621,0
15622,0
15623,2
15624,1
15625,4
15626,3
15627,1
15628,1
15629,4
15630,2
15631,1
15632,2
15633,3
15634,2
15635,2
15636,2
15637,0
15638,2
15639,0
15640,1
15641,3
15642,4
15643,4
15644,2
15645,4
15646,3
15647,0
15648,0
15649,0
15650,0
15651,2
15652,3
15653,2
15654,0
15655,0
15656,3
15657,3
15658,4
15659,1
15660,1
15661,0
15662,3
15663,4
15664,0
15665,1
15666,4
15667,1
15668,3
15669,0
15670,1
15671,3
15672,2
15673,1
15674,1
15675,4
15676,4
15677,1
15678,4
15679,3
15680,4
15681,2
15682,2
15683,0
15684,1
15685,1
15686,1
15687,1
15688,3
15689,2
15690,0
15691,0
15692,0
15693,0
15694,4
15695,0
15696,3
15697,0
15698,2
15699,2
15700,1
15701,0
15702,3
15703,1
15704,0
15705,4
15706,2
15707,2
15708,0
15709,2
15710,1
15711,1
15712,1
15713,0
15714,1
15715,4
15716,1
15717,4
15718,1
15719,0
15720,2
15721,3
15722,0
15723,3
15724,1
15725,0
15726,2
15727,2
15728,0
15729,0
15730,3
15731,2
15732,0
15733,4
15734,3
15735,2
15736,0
15737,1
15738,4
15739,4
15740,3
15741,0
15742,4
15743,4
15744,1
15745,0
15746,2
15747,4
15748,2
15749,3
15750,4
15751,1
15752,1
15753,0
15754,0
15755,0
15756,4
15757,1
15758,0
15759,3
15760,3
15761,4
15762,2
15763,2
15764,3
15765,1
15766,2
15767,3
15768,1
15769,4
15770,2
15771,3
15772,1
15773,4
15774,1
15775,4
15776,1
15777,2
15778,4
15779,4
15780,2
15781,4
15782,3
15783,2
15784,0
15785,0
15786,1
15787,0
15788,1
15789,2
15790,0
15791,0
15792,3
15793,0
15794,0
15795,1
15796,0
15797,2
15798,0
15799,3
15800,0
15801,4
15802,4
15803,2
15804,1
15805,0
15806,0
15807,4
15808,2
15809,3
15810,1
15811,4
15812,3
15813,2
15814,2
15815,4
15816,4
15817,4
15818,1
15819,2
15820,3
15821,3
15822,1
15823,2
15824,3
15825,3
15826,1
15827,0
15828,2
15829,4
15830,1
15831,0
15832,0
15833,0
15834,4
15835,2
15836,1
15837,1
15838,3
15839,4
15840,2
15841,4
15842,2
15843,1
15844,2
15845,4
15846,3
15847,4
15848,1
15849,1
15850,2
15851,3
15852,3
15853,1
15854,4
15855,1
15856,4
15857,0
15858,1
15859,4
15860,1
15861,0
15862,3
15863,2
15864,4
15865,3
15866,2
15867,3
15868,2
15869,2
15870,1
15871,2
15872,4
15873,2
15874,1
15875,0
15876,3
15877,0
15878,0
15879,3
15880,2
15881,2
15882,2
15883,3
15884,3
15885,4
15886,4
15887,1
15888,4
15889,4
15890,1
15891,2
15892,0
15893,0
15894,3
15895,4
15896,3
15897,1
15898,4
15899,2
15900,1
15901,1
15902,1
15903,2
15904,1
15905,3
15906,2
15907,0
15908,3
15909,1
15910,1
15911,1
15912,2
15913,1
15914,4
15915,2
15916,3
15917,4
15918,1
15919,1
15920,1
15921,2
15922,3
15923,0
15924,1
15925,4
15926,1
15927,0
15928,0
15929,2
15930,1
15931,1
15932,2
15933,0
15934,2
15935,2
15936,2
15937,0
15938,3
15939,2
15940,4
15941,1
15942,3
15943,2
15944,3
15945,4
15946,4
15947,3
15948,3
15949,3
15950,2
15951,3
15952,0
15953,4
15954,0
15955,1
15956,2
15957,3
15958,2
15959,2
15960,1
15961,2
15962,0
15963,4
15964,0
15965,3
15966,0
15967,1
15968,1
15969,3
15970,1
15971,3
15972,3
15973,1
15974,3
15975,4
15976,3
15977,2
15978,3
15979,3
15980,3
15981,1
15982,1
15983,2
15984,0
15985,0
15986,3
15987,3
15988,2
15989,4
15990,4
15991,4
15992,2
15993,1
15994,0
15995,0
15996,0
15997,3
15998,0
15999,1
16000,3
16001,2
16002,3
16003,4
16004,0
16005,2
16006,1
16007,3
16008,4
16009,1
16010,0
16011,4
16012,4
16013,1
16014,0
16015,0
16016,4
16017,2
16018,3
16019,3
16020,0
16021,3
16022,4
16023,3
16024,1
16025,1
16026,3
16027,1
16028,1
16029,4
16030,0
16031,0
16032,4
16033,3
16034,4
16035,1
16036,2
16037,4
16038,3
16039,3
16040,3
16041,0
16042,0
16043,0
16044,0
16045,1
16046,1
16047,3
16048,3
16049,1
16050,0
16051,3
16052,4
16053,3
16054,1
16055,1
16056,0
16057,3
16058,1
16059,1
16060,0
16061,3
16062,2
16063,2
16064,2
16065,2
16066,3
16067,2
16068,3
16069,4
16070,0
16071,0
16072,0
16073,3
16074,3
16075,4
16076,2
16077,4
16078,3
16079,2
16080,0
16081,2
16082,4
16083,2
16084,4
16085,3
16086,1
16087,0
16088,4
16089,2
16090,1
16091,3
16092,1
16093,1
16094,0
16095,1
16096,0
16097,3
16098,0
16099,2
16100,3
16101,2
16102,0
16103,3
16104,1
16105,3
16106,3
16107,0
16108,2
16109,3
16110,4
16111,4
16112,0
16113,4
16114,1
16115,0
16116,3
16117,3
16118,2
16119,3
16120,3
16121,1
16122,1
16123,3
16124,4
16125,0
16126,2
16127,2
16128,3
16129,4
16130,1
16131,4
16132,0
16133,2
16134,0
16135,0
16136,3
16137,1
16138,3
16139,1
16140,3
16141,2
16142,3
16143,1
16144,1
16145,1
16146,1
16147,3
16148,1
16149,1
16150,1
16151,1
16152,1
16153,0
16154,4
16155,0
16156,3
16157,3
16158,1
16159,1
16160,0
16161,2
16162,0
16163,0
16164,3
16165,0
16166,2
16167,4
16168,0
16169,1
16170,3
16171,4
16172,0
16173,0
16174,1
16175,2
16176,2
16177,3
16178,4
16179,2
16180,1
16181,1
16182,0
16183,2
16184,2
16185,4
16186,4
16187,4
16188,1
16189,0
16190,0
16191,3
16192,3
16193,3
16194,3
16195,4
16196,4
16197,2
16198,4
16199,3
16200,4
16201,4
16202,3
16203,1
16204,0
16205,2
16206,3
16207,1
16208,2
16209,3
16210,0
16211,1
16212,1
16213,2
16214,2
16215,1
16216,3
16217,0
16218,1
16219,2
16220,3
16221,1
16222,3
16223,3
16224,2
16225,1
16226,0
16227,1
16228,4
16229,1
16230,4
16231,1
16232,0
16233,4
16234,1
16235,0
16236,1
16237,4
16238,1
16239,4
16240,3
16241,4
16242,4
16243,3
16244,0
16245,3
16246,0
16247,4
16248,4
16249,4
16250,4
16251,1
16252,1
16253,0
16254,1
16255,4
16256,3
16257,4
16258,2
16259,1
16260,1
16261,3
16262,0
16263,2
16264,1
16265,2
16266,3
16267,4
16268,3
16269,2
16270,2
16271,4
16272,4
16273,0
16274,1
16275,4
16276,2
16277,3
16278,3
16279,0
16280,1
16281,0
16282,0
16283,2
16284,4
16285,1
16286,3
16287,0
16288,2
16289,0
16290,2
16291,2
16292,3
16293,3
16294,3
16295,4
16296,2
16297,2
16298,0
16299,4
16300,4
16301,2
16302,2
16303,2
16304,3
16305,0
16306,2
16307,2
16308,1
16309,1
16310,2
16311,1
16312,1
16313,4
16314,3
16315,2
16316,3
16317,3
16318,3
16319,3
16320,1
16321,3
16322,1
16323,1
16324,3
16325,4
16326,0
16327,4
16328,4
16329,4
16330,4
16331,2
16332,2
16333,1
16334,0
16335,3
16336,1
16337,4
16338,4
16339,0
16340,4
16341,2
16342,4
16343,1
16344,4
16345,1
16346,1
16347,3
16348,4
16349,3
16350,0
16351,1
16352,4
16353,0
16354,4
16355,3
16356,3
16357,4
16358,2
16359,2
16360,3
16361,0
16362,4
16363,1
16364,2
16365,3
16366,1
16367,3
16368,1
16369,2
16370,0
16371,4
16372,0
16373,1
16374,2
16375,4
16376,0
16377,2
16378,4
16379,0
16380,3
16381,0
16382,4
16383,0
16384,4
16385,4
16386,0
16387,2
16388,3
16389,4
16390,0
16391,3
16392,2
16393,0
16394,1
16395,4
16396,1
16397,3
16398,4
16399,4
16400,4
16401,2
16402,0
16403,4
16404,1
16405,2
16406,4
16407,1
16408,4
16409,3
16410,2
16411,1
16412,4
16413,0
16414,0
16415,2
16416,3
16417,1
16418,0
16419,3
16420,2
16421,1
16422,3
16423,2
16424,0
16425,4
16426,0
16427,3
16428,3
16429,1
16430,4
16431,2
16432,1
16433,1
16434,0
16435,4
16436,2
16437,0
16438,4
16439,0
16440,3
16441,4
16442,0
16443,0
16444,1
16445,1
16446,4
16447,2
16448,4
16449,4
16450,4
16451,4
16452,0
16453,4
16454,2
16455,3
16456,0
16457,3
16458,2
16459,2
16460,0
16461,2
16462,1
16463,2
16464,0
16465,4
16466,1
16467,0
16468,2
16469,3
16470,3
16471,4
16472,3
16473,3
16474,3
16475,1
16476,4
16477,1
16478,2
16479,2
16480,1
16481,3
16482,0
16483,0
16484,1
16485,0
16486,0
16487,4
16488,3
16489,1
16490,1
16491,3
16492,0
16493,4
16494,3
16495,1
16496,1
16497,0
16498,1
16499,4
16500,2
16501,2
16502,0
16503,1
16504,4
16505,2
16506,0
16507,3
16508,1
16509,3
16510,1
16511,2
16512,0
16513,2
16514,3
16515,0
16516,1
16517,3
16518,4
16519,1
16520,3
16521,2
16522,1
16523,3
16524,1
16525,4
16526,1
16527,4
16528,3
16529,2
16530,3
16531,3
16532,2
16533,1
16534,0
16535,2
16536,2
16537,0
16538,0
16539,1
16540,0
16541,2
16542,4
16543,0
16544,3
16545,1
16546,3
16547,3
16548,1
16549,2
16550,1
16551,4
16552,1
16553,4
16554,0
16555,0
16556,0
16557,2
16558,3
16559,1
16560,3
16561,3
16562,0
16563,4
16564,4
16565,4
16566,1
16567,0
16568,1
16569,2
16570,3
16571,3
16572,3
16573,4
16574,0
16575,3
16576,4
16577,0
16578,2
16579,1
16580,3
16581,0
16582,3
16583,3
16584,3
16585,4
16586,4
16587,0
16588,2
16589,4
16590,4
16591,4
16592,2
16593,3
16594,3
16595,0
16596,1
16597,2
16598,0
16599,2
16600,0
16601,0
16602,0
16603,1
16604,0
16605,4
16606,3
16607,0
16608,2
16609,1
16610,0
16611,3
16612,0
16613,1
16614,1
16615,0
16616,0
16617,3
16618,4
16619,3
16620,0
16621,0
16622,4
16623,2
16624,3
16625,1
16626,3
16627,2
16628,2
16629,0
16630,2
16631,2
16632,0
16633,3
16634,3
16635,1
16636,1
16637,4
16638,1
16639,3
16640,2
16641,3
16642,3
16643,2
16644,2
16645,1
16646,3
16647,4
16648,1
16649,4
16650,1
16651,3
16652,4
16653,2
16654,4
16655,1
16656,0
16657,1
16658,0
16659,0
16660,4
16661,1
16662,3
16663,2
16664,3
16665,3
16666,0
16667,1
16668,0
16669,1
16670,4
16671,0
16672,3
16673,2
16674,0
16675,0
16676,2
16677,0
16678,4
16679,4
16680,1
16681,0
16682,1
16683,3
16684,0
16685,0
16686,0
16687,0
16688,1
16689,4
16690,1
16691,1
16692,3
16693,0
16694,2
16695,4
16696,1
16697,4
16698,4
16699,1
16700,0
16701,0
16702,2
16703,2
16704,3
16705,2
16706,1
16707,4
16708,1
16709,3
16710,1
16711,2
16712,0
16713,2
16714,1
16715,4
16716,4
16717,2
16718,3
16719,4
16720,2
16721,2
16722,3
16723,0
16724,0
16725,0
16726,4
16727,1
16728,3
16729,2
16730,4
16731,2
16732,3
16733,1
16734,1
16735,4
16736,3
16737,1
16738,4
16739,4
16740,2
16741,2
16742,3
16743,3
16744,3
16745,0
16746,3
16747,0
16748,2
16749,1
16750,0
16751,1
16752,3
16753,0
16754,2
16755,3
16756,0
16757,0
16758,2
16759,3
16760,2
16761,1
16762,0
16763,3
16764,2
16765,4
16766,4
16767,4
16768,4
16769,4
16770,3
16771,1
16772,4
16773,2
16774,2
16775,3
16776,1
16777,2
16778,4
16779,1
16780,1
16781,4
16782,1
16783,2
16784,1
16785,4
16786,0
16787,2
16788,2
16789,4
16790,1
16791,3
16792,1
16793,3
16794,1
16795,1
16796,4
16797,3
16798,1
16799,3
16800,4
16801,3
16802,1
16803,4
16804,2
16805,4
16806,4
16807,1
16808,3
16809,2
16810,0
16811,0
16812,2
16813,4
16814,1
16815,3
16816,3
16817,0
16818,2
16819,0
16820,1
16821,0
16822,3
16823,2
16824,4
16825,0
16826,3
16827,1
16828,4
16829,0
16830,4
16831,3
16832,4
16833,4
16834,2
16835,3
16836,1
16837,2
16838,0
16839,0
16840,2
16841,2
16842,0
16843,3
16844,0
16845,3
16846,1
16847,2
16848,2
16849,4
16850,0
16851,0
16852,3
16853,3
16854,3
16855,3
16856,2
16857,0
16858,3
16859,2
16860,3
16861,0
16862,4
16863,4
16864,0
16865,0
16866,1
16867,2
16868,1
16869,3
16870,1
16871,0
16872,3
16873,1
16874,0
16875,4
16876,1
16877,1
16878,4
16879,1
16880,3
16881,3
16882,2
16883,2
16884,4
16885,3
16886,1
16887,0
16888,2
16889,1
16890,0
16891,2
16892,1
16893,0
16894,1
16895,3
16896,1
16897,2
16898,2
16899,0
16900,4
16901,1
16902,0
16903,3
16904,2
16905,2
16906,2
16907,4
16908,2
16909,4
16910,2
16911,3
16912,0
16913,2
16914,3
16915,2
16916,4
16917,2
16918,1
16919,0
16920,0
16921,2
16922,0
16923,3
16924,2
16925,3
16926,0
16927,2
16928,4
16929,4
16930,0
16931,1
16932,4
16933,4
16934,2
16935,4
16936,1
16937,4
16938,3
16939,0
16940,2
16941,2
16942,0
16943,2
16944,1
16945,3
16946,4
16947,2
16948,3
16949,4
16950,2
16951,0
16952,0
16953,2
16954,2
16955,0
16956,3
16957,1
16958,0
16959,2
16960,0
16961,4
16962,0
16963,2
16964,4
16965,1
16966,2
16967,4
16968,0
16969,1
16970,4
16971,3
16972,3
16973,2
16974,4
16975,1
16976,0
16977,3
16978,1
16979,0
16980,0
16981,2
16982,0
16983,1
16984,3
16985,2
16986,1
16987,4
16988,1
16989,3
16990,3
16991,2
16992,4
16993,0
16994,3
16995,4
16996,0
16997,0
16998,3
16999,4
17000,4
17001,3
17002,1
17003,0
17004,2
17005,4
17006,0
17007,1
17008,0
17009,0
17010,0
17011,0
17012,1
17013,3
17014,1
17015,3
17016,2
17017,2
17018,1
17019,2
17020,2
17021,0
17022,1
17023,2
17024,0
17025,2
17026,3
17027,4
17028,0
17029,1
17030,1
17031,1
17032,2
17033,4
17034,1
17035,2
17036,4
17037,2
17038,1
17039,3
17040,4
17041,4
17042,2
17043,4
17044,1
17045,2
17046,0
17047,2
17048,3
17049,2
17050,2
17051,4
17052,1
17053,0
17054,1
17055,2
17056,1
17057,3
17058,1
17059,3
17060,1
17061,3
17062,3
17063,3
17064,1
17065,4
17066,3
17067,4
17068,0
17069,0
17070,4
17071,2
17072,2
17073,0
17074,1
17075,1
17076,1
17077,1
17078,2
17079,3
17080,4
17081,0
17082,2
17083,2
17084,1
17085,1
17086,4
17087,1
17088,4
17089,2
17090,4
17091,2
17092,4
17093,1
17094,3
17095,3
17096,2
17097,4
17098,3
17099,4
17100,3
17101,2
17102,4
17103,1
17104,0
17105,3
17106,4
17107,1
17108,4
17109,4
17110,2
17111,4
17112,1
17113,4
17114,3
17115,2
17116,4
17117,2
17118,3
17119,0
17120,0
17121,4
17122,1
17123,2
17124,3
17125,4
17126,0
17127,3
17128,3
17129,2
17130,0
17131,4
17132,3
17133,0
17134,1
17135,1
17136,3
17137,3
17138,0
17139,0
17140,1
17141,3
17142,3
17143,3
17144,3
17145,2
17146,1
17147,2
17148,1
17149,1
17150,0
17151,3
17152,2
17153,3
17154,3
17155,2
17156,3
17157,1
17158,1
17159,3
17160,4
17161,2
17162,2
17163,2
17164,0
17165,4
17166,1
17167,4
17168,1
17169,2
17170,4
17171,0
17172,1
17173,0
17174,2
17175,1
17176,3
17177,1
17178,4
17179,4
17180,0
17181,4
17182,4
17183,4
17184,2
17185,0
17186,0
17187,1
17188,1
17189,2
17190,3
17191,3
17192,1
17193,4
17194,2
17195,3
17196,1
17197,1
17198,0
17199,4
17200,0
17201,4
17202,3
17203,2
17204,4
17205,3
17206,1
17207,3
17208,1
17209,2
17210,4
17211,0
17212,2
17213,4
17214,2
17215,4
17216,0
17217,0
17218,0
17219,1
17220,2
17221,1
17222,0
17223,4
17224,3
17225,0
17226,1
17227,2
17228,1
17229,2
17230,1
17231,3
17232,0
17233,1
17234,1
17235,4
17236,3
17237,4
17238,0
17239,4
17240,0
17241,1
17242,3
17243,0
17244,4
17245,2
17246,0
17247,2
17248,3
17249,4
17250,1
17251,1
17252,0
17253,2
17254,3
17255,0
17256,3
17257,4
17258,4
17259,3
17260,3
17261,2
17262,3
17263,4
17264,1
17265,4
17266,3
17267,0
17268,4
17269,0
17270,4
17271,3
17272,3
17273,3
17274,4
17275,1
17276,0
17277,2
17278,2
17279,2
17280,0
17281,2
17282,1
17283,0
17284,4
17285,2
17286,2
17287,4
17288,3
17289,3
17290,3
17291,4
17292,1
17293,1
17294,2
17295,2
17296,2
17297,1
17298,0
17299,1
17300,3
17301,0
17302,0
17303,1
17304,0
17305,1
17306,3
17307,1
17308,1
17309,1
17310,0
17311,3
17312,1
17313,2
17314,0
17315,1
17316,2
17317,1
17318,1
17319,2
17320,0
17321,4
17322,0
17323,3
17324,4
17325,2
17326,4
17327,0
17328,1
17329,3
17330,1
17331,4
17332,0
17333,2
17334,2
17335,2
17336,2
17337,3
17338,2
17339,3
17340,3
17341,1
17342,4
17343,1
17344,3
17345,4
17346,2
17347,1
17348,1
17349,4
17350,2
17351,4
17352,3
17353,1
17354,0
17355,3
17356,4
17357,0
17358,4
17359,2
17360,3
17361,1
17362,1
17363,3
17364,2
17365,4
17366,4
17367,4
17368,3
17369,0
17370,2
17371,4
17372,0
17373,4
17374,4
17375,1
17376,4
17377,2
17378,4
17379,0
17380,1
17381,0
17382,0
17383,1
17384,1
17385,2
17386,4
17387,4
17388,2
17389,4
17390,2
17391,3
17392,3
17393,0
17394,0
17395,0
17396,3
17397,1
17398,0
17399,3
17400,4
17401,2
17402,0
17403,0
17404,2
17405,3
17406,3
17407,0
17408,1
17409,1
17410,2
17411,4
17412,3
17413,1
17414,4
17415,1
17416,3
17417,4
17418,4
17419,0
17420,3
17421,2
17422,3
17423,0
17424,2
17425,2
17426,3
17427,0
17428,4
17429,3
17430,1
17431,2
17432,0
17433,0
17434,3
17435,1
17436,0
17437,4
17438,0
17439,4
17440,3
17441,3
17442,1
17443,4
17444,2
17445,4
17446,3
17447,2
17448,0
17449,2
17450,2
17451,3
17452,1
17453,0
17454,4
17455,4
17456,2
17457,1
17458,3
17459,3
17460,1
17461,4
17462,4
17463,4
17464,1
17465,4
17466,0
17467,3
17468,3
17469,2
17470,0
17471,4
17472,1
17473,1
17474,4
17475,0
17476,2
17477,0
17478,4
17479,2
17480,3
17481,4
17482,4
17483,0
17484,3
17485,3
17486,3
17487,2
17488,0
17489,2
17490,4
17491,4
17492,1
17493,1
17494,3
17495,1
17496,3
17497,0
17498,2
17499,0
17500,4
17501,1
17502,0
17503,2
17504,0
17505,1
17506,4
17507,0
17508,1
17509,2
17510,2
17511,4
17512,4
17513,1
17514,1
17515,1
17516,2
17517,3
17518,1
17519,0
17520,0
17521,4
17522,2
17523,0
17524,1
17525,2
17526,0
17527,4
17528,4
17529,1
17530,2
17531,4
17532,0
17533,2
17534,2
17535,4
17536,1
17537,4
17538,3
17539,1
17540,4
17541,0
17542,0
17543,1
17544,0
17545,0
17546,2
17547,3
17548,3
17549,2
17550,0
17551,2
17552,2
17553,0
17554,1
17555,1
17556,0
17557,1
17558,3
17559,1
17560,0
17561,1
17562,4
17563,4
17564,2
17565,3
17566,1
17567,2
17568,2
17569,2
17570,0
17571,1
17572,1
17573,1
17574,4
17575,4
17576,0
17577,1
17578,2
17579,4
17580,4
17581,1
17582,3
17583,0
17584,2
17585,4
17586,3
17587,4
17588,3
17589,1
17590,1
17591,3
17592,0
17593,3
17594,4
17595,4
17596,3
17597,4
17598,2
17599,3
17600,1
17601,4
17602,0
17603,3
17604,0
17605,3
17606,2
17607,1
17608,2
17609,1
17610,2
17611,1
17612,3
17613,4
17614,3
17615,1
17616,3
17617,4
17618,1
17619,4
17620,1
17621,1
17622,1
17623,3
17624,0
17625,4
17626,1
17627,2
17628,4
17629,3
17630,1
17631,4
17632,2
17633,2
17634,2
17635,3
17636,3
17637,1
17638,0
17639,2
17640,0
17641,1
17642,0
17643,0
17644,4
17645,4
17646,1
17647,4
17648,4
17649,0
17650,1
17651,0
17652,0
17653,0
17654,1
17655,4
17656,3
17657,4
17658,4
17659,2
17660,2
17661,3
17662,2
17663,4
17664,4
17665,2
17666,3
17667,1
17668,3
17669,0
17670,2
17671,1
17672,0
17673,3
17674,4
17675,2
17676,1
17677,4
17678,2
17679,1
17680,3
17681,3
17682,2
17683,1
17684,0
17685,2
17686,3
17687,1
17688,0
17689,3
17690,3
17691,1
17692,4
17693,1
17694,2
17695,4
17696,2
17697,2
17698,1
17699,0
17700,2
17701,2
17702,4
17703,0
17704,4
17705,3
17706,4
17707,1
17708,4
17709,3
17710,2
17711,3
17712,2
17713,2
17714,0
17715,2
17716,0
17717,3
17718,2
17719,4
17720,3
17721,4
17722,3
17723,4
17724,3
17725,0
17726,3
17727,2
17728,0
17729,0
17730,2
17731,0
17732,4
17733,3
17734,4
17735,3
17736,3
17737,2
17738,3
17739,0
17740,3
17741,3
17742,0
17743,4
17744,0
17745,0
17746,3
17747,4
17748,0
17749,3
17750,1
17751,4
17752,0
17753,3
17754,1
17755,1
17756,0
17757,1
17758,1
17759,0
17760,3
17761,0
17762,4
17763,1
17764,0
17765,2
17766,0
17767,1
17768,4
17769,0
17770,4
17771,4
17772,3
17773,1
17774,3
17775,4
17776,3
17777,2
17778,0
17779,0
17780,2
17781,2
17782,2
17783,4
17784,2
17785,4
17786,1
17787,4
17788,2
17789,3
17790,3
17791,4
17792,4
17793,2
17794,3
17795,3
17796,2
17797,4
17798,4
17799,4
17800,3
17801,4
17802,2
17803,3
17804,1
17805,1
17806,2
17807,1
17808,4
17809,0
17810,2
17811,3
17812,2
17813,0
17814,0
17815,4
17816,4
17817,0
17818,2
17819,1
17820,0
17821,1
17822,0
17823,1
17824,1
17825,2
17826,0
17827,4
17828,4
17829,3
17830,4
17831,2
17832,3
17833,0
17834,4
17835,3
17836,4
17837,4
17838,3
17839,1
17840,2
17841,4
17842,4
17843,0
17844,1
17845,0
17846,3
17847,1
17848,0
17849,2
17850,4
17851,0
17852,0
17853,1
17854,0
17855,0
17856,0
17857,1
17858,3
17859,0
17860,0
17861,3
17862,2
17863,4
17864,4
17865,3
17866,0
17867,1
17868,0
17869,3
17870,4
17871,4
17872,4
17873,2
17874,4
17875,0
17876,4
17877,2
17878,0
17879,1
17880,1
17881,2
17882,0
17883,0
17884,2
17885,2
17886,3
17887,4
17888,2
17889,1
17890,2
17891,4
17892,2
17893,1
17894,0
17895,0
17896,1
17897,0
17898,1
17899,3
17900,2
17901,0
17902,0
17903,2
17904,4
17905,3
17906,0
17907,3
17908,1
17909,4
17910,2
17911,4
17912,2
17913,1
17914,2
17915,0
17916,0
17917,4
17918,2
17919,1
17920,3
17921,1
17922,1
17923,2
17924,1
17925,4
17926,2
17927,4
17928,0
17929,3
17930,0
17931,0
17932,2
17933,4
17934,0
17935,3
17936,2
17937,2
17938,1
17939,3
17940,4
17941,0
17942,1
17943,1
17944,3
17945,3
17946,4
17947,0
17948,1
17949,0
17950,2
17951,0
17952,0
17953,3
17954,1
17955,3
17956,4
17957,0
17958,0
17959,0
17960,3
17961,0
17962,3
17963,2
17964,3
17965,2
17966,3
17967,1
17968,4
17969,4
17970,0
17971,4
17972,0
17973,4
17974,0
17975,4
17976,3
17977,1
17978,4
17979,2
17980,0
17981,4
17982,1
17983,3
17984,0
17985,4
17986,3
17987,4
17988,0
17989,3
17990,3
17991,2
17992,1
17993,1
17994,4
17995,3
17996,0
17997,2
17998,3
17999,3
18000,0
18001,1
18002,3
18003,0
18004,1
18005,0
18006,2
18007,4
18008,0
18009,0
18010,1
18011,1
18012,2
18013,1
18014,4
18015,4
18016,3
18017,3
18018,4
18019,3
18020,4
18021,1
18022,4
18023,3
18024,1
18025,4
18026,4
18027,4
18028,3
18029,0
18030,2
18031,2
18032,4
18033,4
18034,0
18035,3
18036,2
18037,2
18038,0
18039,4
18040,3
18041,4
18042,4
18043,1
18044,4
18045,0
18046,1
18047,4
18048,4
18049,4
18050,3
18051,0
18052,3
18053,2
18054,0
18055,3
18056,3
18057,1
18058,1
18059,3
18060,1
18061,1
18062,4
18063,4
18064,1
18065,1
18066,3
18067,3
18068,2
18069,1
18070,4
18071,2
18072,1
18073,1
18074,0
18075,4
18076,0
18077,4
18078,0
18079,3
18080,1
18081,0
18082,0
18083,3
18084,3
18085,2
18086,4
18087,1
18088,3
18089,3
18090,4
18091,2
18092,4
18093,4
18094,2
18095,0
18096,1
18097,2
18098,4
18099,4
18100,0
18101,1
18102,1
18103,3
18104,1
18105,0
18106,1
18107,0
18108,0
18109,4
18110,4
18111,0
18112,0
18113,4
18114,2
18115,3
18116,1
18117,2
18118,1
18119,2
18120,3
18121,3
18122,3
18123,3
18124,1
18125,4
18126,0
18127,1
18128,4
18129,0
18130,2
18131,0
18132,4
18133,2
18134,2
18135,1
18136,4
18137,2
18138,4
18139,2
18140,3
18141,4
18142,0
18143,4
18144,3
18145,0
18146,4
18147,3
18148,4
18149,4
18150,2
18151,1
18152,2
18153,3
18154,3
18155,1
18156,3
18157,2
18158,0
18159,1
18160,0
18161,1
18162,2
18163,0
18164,0
18165,1
18166,0
18167,2
18168,3
18169,0
18170,3
18171,2
18172,2
18173,2
18174,2
18175,4
18176,3
18177,2
18178,3
18179,1
18180,2
18181,0
18182,2
18183,0
18184,4
18185,1
18186,1
18187,3
18188,4
18189,4
18190,2
18191,4
18192,1
18193,2
18194,4
18195,3
